"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"PER,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",3.633,"
"PER,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",3.689,"
"PER,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",3.747,"
"PER,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",3.804,"
"PER,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",3.862,"
"PER,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",3.921,"
"PER,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",3.981,"
"PER,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",4.042,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1990"",3.994,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1991"",5.191,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1992"",4.428,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1993"",4.66,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1994"",4.829,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1995"",5.526,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1996"",5.963,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1997"",4.735,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1998"",5.243,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1999"",4.933,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2000"",4.648,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2001"",5.495,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2002"",6.25,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2003"",5.635,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2004"",5.797,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2005"",5.387,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2006"",4.906,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2007"",5.691,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2008"",5.816,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2009"",5.565,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2010"",5.739,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2011"",6.465,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2012"",6.486,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2013"",7.454,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2014"",8.304,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2015"",7.508,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2016"",6.436,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2017"",7.342,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2018"",7.16,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2019"",6.755,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2020"",7.085,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2021"",7.127,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",7.165,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",7.203,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",7.243,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",7.28,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",7.318,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",7.357,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",7.395,"
"AUS,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",7.434,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1990"",2,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1991"",3.044,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1992"",2.921,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1993"",3.034,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1994"",2.089,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1995"",1.581,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1996"",1.671,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1997"",1.82,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1998"",2.694,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1999"",3,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2000"",3.293,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2001"",3.765,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2002"",4.104,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2003"",4.459,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2004"",4.49,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2005"",4.235,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2006"",4.136,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2007"",4.579,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2008"",4.423,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2009"",4.76,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2010"",4.813,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2011"",4.969,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2012"",5.204,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2013"",5.271,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2014"",5.27,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2015"",5.32,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2016"",5.647,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2017"",5.728,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2018"",5.745,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2019"",5.547,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2020"",5.864,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2021"",5.902,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",5.98,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",6.06,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",6.142,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",6.226,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",6.31,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",6.395,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",6.48,"
"KAZ,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",6.566,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1990"",1.553,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1991"",1.5,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1992"",1.565,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1993"",1.775,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1994"",2.138,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1995"",2.113,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1996"",2.499,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1997"",2.49,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1998"",2.48,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1999"",2.552,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2000"",2.748,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2001"",2.974,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2002"",3.081,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2003"",3.446,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2004"",3.462,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2005"",3.598,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2006"",3.731,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2007"",3.944,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2008"",3.175,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2009"",4.014,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2010"",4.09,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2011"",4.313,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2012"",4.302,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2013"",4.435,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2014"",4.414,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2015"",4.539,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2016"",4.555,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2017"",4.352,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2018"",4.551,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2019"",4.331,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2020"",4.543,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2021"",4.567,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",4.59,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",4.613,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",4.637,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",4.66,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",4.683,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",4.707,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",4.73,"
"VNM,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",4.754,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1990"",1.13,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1991"",1.13,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1992"",1.118,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1993"",1.185,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1994"",1.272,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1995"",1.267,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1996"",1.326,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1997"",1.251,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1998"",1.32,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1999"",1.381,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2000"",1.027,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2001"",1.137,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2002"",1.089,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2003"",1.21,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2004"",1.302,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2005"",1.368,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2006"",1.647,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2007"",1.556,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2008"",1.744,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2009"",1.705,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2010"",1.779,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2011"",2.058,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2012"",2.015,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2013"",2.406,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2014"",2.526,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2015"",2.211,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2016"",2.224,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2017"",2.569,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2018"",2.557,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2019"",2.549,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2020"",2.631,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2021"",2.666,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",2.702,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",2.739,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",2.777,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",2.814,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",2.851,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",2.889,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",2.927,"
"NGA,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",2.965,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1990"",2222223.7,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1991"",3.263,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1992"",2.508,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1993"",2.818,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1994"",2.304,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1995"",3.101,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1996"",2.787,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1997"",3.284,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1998"",2.534,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1999"",2.528,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2000"",2.971,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2001"",3.208,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2002"",3.516,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2003"",3.413,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2004"",5.28,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2005"",4.318,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2006"",3.738,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2007"",3.8,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2008"",4.672,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2009"",4.788,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2010"",4.412,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2011"",6.62,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2012"",5.051,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2013"",6.412,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2014"",6.159,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2015"",5.712,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2016"",6.603,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2017"",5.57,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2018"",7.844,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2019"",6.836,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2020"",6.846,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2021"",6.943,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",7.046,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",7.15,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",7.256,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",7.363,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",7.472,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",7.582,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",7.693,"
"UKR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",7.806,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1990"",9.629,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1991"",9.12,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1992"",8.356,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1993"",9.736,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1994"",9.742,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1995"",11.299,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1996"",9.939,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1997"",10.063,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1998"",10.142,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1999"",10.24,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2000"",10.4,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2001"",10.504,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2002"",11.573,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2003"",11.55,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2004"",10.931,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2005"",10.954,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2006"",10.9,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2007"",11.233,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2008"",11.033,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2009"",10.76,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2010"",11.384,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2011"",10.865,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2012"",10.821,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2013"",10.632,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2014"",10.773,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2015"",11.3,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2016"",11.667,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2017"",10.058,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2018"",11.098,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2019"",10.886,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2020"",11.1,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2021"",11.107,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",11.105,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",11.106,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",11.11,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",11.109,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",11.111,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",11.113,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",11.113,"
"NZL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",11.114,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1990"",1.271,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1991"",1.297,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1992"",1.327,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1993"",1.524,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1994"",1.534,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1995"",1.521,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1996"",1.592,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1997"",1.589,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1998"",1.624,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1999"",1.735,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2000"",1.797,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2001"",1.82,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2002"",1.801,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2003"",1.915,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2004"",2.142,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2005"",2.146,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2006"",2.366,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2007"",2.544,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2008"",2.604,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2009"",2.621,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2010"",2.552,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2011"",2.74,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2012"",2.856,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2013"",2.878,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2014"",2.976,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2015"",2.935,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2016"",2.906,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2017"",3.101,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2018"",3.095,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2019"",3.08,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2020"",3.19,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2021"",3.238,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",3.287,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",3.335,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",3.385,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",3.435,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",3.485,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",3.536,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",3.588,"
"PHL,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",3.64,"
"JPN,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1990"",2.546,"
